"med_spec","frequenc","wstatus","deg_urb","quantile","unit","geo","time","values"
"SURG_GEN","3-5","INAC_OTH","TOTAL","QU3","PC","RO",2017,0.9
"SURG_GEN","3-5","INAC_OTH","TOTAL","QU4","PC","RO",2017,0.9
"SURG_GEN","3-5","INAC_OTH","TOTAL","QU5","PC","RO",2017,1
"SURG_GEN","3-5","INAC_OTH","TOTAL","TOTAL","PC","RO",2017,1.2
"SURG_GEN","3-5","POP","DEG1","QU1","PC","RO",2017,1.6
"SURG_GEN","3-5","POP","DEG1","QU2","PC","RO",2017,1.5
"SURG_GEN","3-5","POP","DEG1","QU3","PC","RO",2017,1.8
"SURG_GEN","3-5","POP","DEG1","QU4","PC","RO",2017,2.9
"SURG_GEN","3-5","POP","DEG1","QU5","PC","RO",2017,2.5
"SURG_GEN","3-5","POP","DEG1","TOTAL","PC","RO",2017,2.3
"SURG_GEN","3-5","POP","DEG2","QU1","PC","RO",2017,1.5
"SURG_GEN","3-5","POP","DEG2","QU2","PC","RO",2017,2
"SURG_GEN","3-5","POP","DEG2","QU3","PC","RO",2017,2.1
"SURG_GEN","3-5","POP","DEG2","QU4","PC","RO",2017,2.5
"SURG_GEN","3-5","POP","DEG2","QU5","PC","RO",2017,2.2
"SURG_GEN","3-5","POP","DEG2","TOTAL","PC","RO",2017,2.1
"SURG_GEN","3-5","POP","DEG3","QU1","PC","RO",2017,1
"SURG_GEN","3-5","POP","DEG3","QU2","PC","RO",2017,1.4
"SURG_GEN","3-5","POP","DEG3","QU3","PC","RO",2017,1.5
"SURG_GEN","3-5","POP","DEG3","QU4","PC","RO",2017,1.8
"SURG_GEN","3-5","POP","DEG3","QU5","PC","RO",2017,1.8
"SURG_GEN","3-5","POP","DEG3","TOTAL","PC","RO",2017,1.4
"SURG_GEN","3-5","POP","TOTAL","QU1","PC","RO",2017,1.2
"SURG_GEN","3-5","POP","TOTAL","QU2","PC","RO",2017,1.6
"SURG_GEN","3-5","POP","TOTAL","QU3","PC","RO",2017,1.7
"SURG_GEN","3-5","POP","TOTAL","QU4","PC","RO",2017,2.4
"SURG_GEN","3-5","POP","TOTAL","QU5","PC","RO",2017,2.3
"SURG_GEN","3-5","POP","TOTAL","TOTAL","PC","RO",2017,1.9
"SURG_GEN","3-5","RET","DEG1","QU1","PC","RO",2017,0
"SURG_GEN","3-5","RET","DEG1","QU2","PC","RO",2017,4.4
"SURG_GEN","3-5","RET","DEG1","QU3","PC","RO",2017,4.6
"SURG_GEN","3-5","RET","DEG1","QU4","PC","RO",2017,7.6
"SURG_GEN","3-5","RET","DEG1","QU5","PC","RO",2017,7.6
"SURG_GEN","3-5","RET","DEG1","TOTAL","PC","RO",2017,6.4
"SURG_GEN","3-5","RET","DEG2","QU1","PC","RO",2017,3.8
"SURG_GEN","3-5","RET","DEG2","QU2","PC","RO",2017,3.5
"SURG_GEN","3-5","RET","DEG2","QU3","PC","RO",2017,4.9
"SURG_GEN","3-5","RET","DEG2","QU4","PC","RO",2017,6.6
"SURG_GEN","3-5","RET","DEG2","QU5","PC","RO",2017,6.1
"SURG_GEN","3-5","RET","DEG2","TOTAL","PC","RO",2017,5.1
"SURG_GEN","3-5","RET","DEG3","QU1","PC","RO",2017,2.8
"SURG_GEN","3-5","RET","DEG3","QU2","PC","RO",2017,2.8
"SURG_GEN","3-5","RET","DEG3","QU3","PC","RO",2017,2.7
"SURG_GEN","3-5","RET","DEG3","QU4","PC","RO",2017,4
"SURG_GEN","3-5","RET","DEG3","QU5","PC","RO",2017,4.5
"SURG_GEN","3-5","RET","DEG3","TOTAL","PC","RO",2017,3.1
"SURG_GEN","3-5","RET","TOTAL","QU1","PC","RO",2017,2.9
"SURG_GEN","3-5","RET","TOTAL","QU2","PC","RO",2017,3.2
"SURG_GEN","3-5","RET","TOTAL","QU3","PC","RO",2017,3.8
"SURG_GEN","3-5","RET","TOTAL","QU4","PC","RO",2017,6.2
"SURG_GEN","3-5","RET","TOTAL","QU5","PC","RO",2017,6.6
"SURG_GEN","3-5","RET","TOTAL","TOTAL","PC","RO",2017,4.6
"SURG_GEN","3-5","UNE","DEG1","QU1","PC","RO",2017,
"SURG_GEN","3-5","UNE","DEG1","QU2","PC","RO",2017,
"SURG_GEN","3-5","UNE","DEG1","QU3","PC","RO",2017,
"SURG_GEN","3-5","UNE","DEG1","QU4","PC","RO",2017,
"SURG_GEN","3-5","UNE","DEG1","QU5","PC","RO",2017,
"SURG_GEN","3-5","UNE","DEG1","TOTAL","PC","RO",2017,0
"SURG_GEN","3-5","UNE","DEG2","QU1","PC","RO",2017,3
"SURG_GEN","3-5","UNE","DEG2","QU2","PC","RO",2017,
"SURG_GEN","3-5","UNE","DEG2","QU3","PC","RO",2017,
"SURG_GEN","3-5","UNE","DEG2","QU4","PC","RO",2017,
"SURG_GEN","3-5","UNE","DEG2","QU5","PC","RO",2017,
"SURG_GEN","3-5","UNE","DEG2","TOTAL","PC","RO",2017,0.9
"SURG_GEN","3-5","UNE","DEG3","QU1","PC","RO",2017,0
"SURG_GEN","3-5","UNE","DEG3","QU2","PC","RO",2017,0
"SURG_GEN","3-5","UNE","DEG3","QU3","PC","RO",2017,
"SURG_GEN","3-5","UNE","DEG3","QU4","PC","RO",2017,
"SURG_GEN","3-5","UNE","DEG3","QU5","PC","RO",2017,
"SURG_GEN","3-5","UNE","DEG3","TOTAL","PC","RO",2017,0
"SURG_GEN","3-5","UNE","TOTAL","QU1","PC","RO",2017,0.6
"SURG_GEN","3-5","UNE","TOTAL","QU2","PC","RO",2017,0
"SURG_GEN","3-5","UNE","TOTAL","QU3","PC","RO",2017,0
"SURG_GEN","3-5","UNE","TOTAL","QU4","PC","RO",2017,0
"SURG_GEN","3-5","UNE","TOTAL","QU5","PC","RO",2017,
"SURG_GEN","3-5","UNE","TOTAL","TOTAL","PC","RO",2017,0.3
"SURG_GEN","6-9","EMP","DEG1","QU1","PC","RO",2017,0
"SURG_GEN","6-9","EMP","DEG1","QU2","PC","RO",2017,0
"SURG_GEN","6-9","EMP","DEG1","QU3","PC","RO",2017,0.2
"SURG_GEN","6-9","EMP","DEG1","QU4","PC","RO",2017,0.1
"SURG_GEN","6-9","EMP","DEG1","QU5","PC","RO",2017,0.4
"SURG_GEN","6-9","EMP","DEG1","TOTAL","PC","RO",2017,0.2
"SURG_GEN","6-9","EMP","DEG2","QU1","PC","RO",2017,0
"SURG_GEN","6-9","EMP","DEG2","QU2","PC","RO",2017,1.1
"SURG_GEN","6-9","EMP","DEG2","QU3","PC","RO",2017,0.5
"SURG_GEN","6-9","EMP","DEG2","QU4","PC","RO",2017,0
"SURG_GEN","6-9","EMP","DEG2","QU5","PC","RO",2017,0.5
"SURG_GEN","6-9","EMP","DEG2","TOTAL","PC","RO",2017,0.4
"SURG_GEN","6-9","EMP","DEG3","QU1","PC","RO",2017,0.2
"SURG_GEN","6-9","EMP","DEG3","QU2","PC","RO",2017,0.1
"SURG_GEN","6-9","EMP","DEG3","QU3","PC","RO",2017,0
"SURG_GEN","6-9","EMP","DEG3","QU4","PC","RO",2017,0
"SURG_GEN","6-9","EMP","DEG3","QU5","PC","RO",2017,0
"SURG_GEN","6-9","EMP","DEG3","TOTAL","PC","RO",2017,0.1
"SURG_GEN","6-9","EMP","TOTAL","QU1","PC","RO",2017,0.1
"SURG_GEN","6-9","EMP","TOTAL","QU2","PC","RO",2017,0.4
"SURG_GEN","6-9","EMP","TOTAL","QU3","PC","RO",2017,0.2
"SURG_GEN","6-9","EMP","TOTAL","QU4","PC","RO",2017,0.1
"SURG_GEN","6-9","EMP","TOTAL","QU5","PC","RO",2017,0.3
"SURG_GEN","6-9","EMP","TOTAL","TOTAL","PC","RO",2017,0.2
"SURG_GEN","6-9","INAC_OTH","DEG1","QU1","PC","RO",2017,0
"SURG_GEN","6-9","INAC_OTH","DEG1","QU2","PC","RO",2017,1.8
"SURG_GEN","6-9","INAC_OTH","DEG1","QU3","PC","RO",2017,0
"SURG_GEN","6-9","INAC_OTH","DEG1","QU4","PC","RO",2017,2.4
"SURG_GEN","6-9","INAC_OTH","DEG1","QU5","PC","RO",2017,0
"SURG_GEN","6-9","INAC_OTH","DEG1","TOTAL","PC","RO",2017,0.9
"SURG_GEN","6-9","INAC_OTH","DEG2","QU1","PC","RO",2017,1.8
"SURG_GEN","6-9","INAC_OTH","DEG2","QU2","PC","RO",2017,1.3
"SURG_GEN","6-9","INAC_OTH","DEG2","QU3","PC","RO",2017,0
"SURG_GEN","6-9","INAC_OTH","DEG2","QU4","PC","RO",2017,0.3
"SURG_GEN","6-9","INAC_OTH","DEG2","QU5","PC","RO",2017,1
"SURG_GEN","6-9","INAC_OTH","DEG2","TOTAL","PC","RO",2017,1
"SURG_GEN","6-9","INAC_OTH","DEG3","QU1","PC","RO",2017,0.1
"SURG_GEN","6-9","INAC_OTH","DEG3","QU2","PC","RO",2017,0.2
"SURG_GEN","6-9","INAC_OTH","DEG3","QU3","PC","RO",2017,0
"SURG_GEN","6-9","INAC_OTH","DEG3","QU4","PC","RO",2017,0
"SURG_GEN","6-9","INAC_OTH","DEG3","QU5","PC","RO",2017,0
"SURG_GEN","6-9","INAC_OTH","DEG3","TOTAL","PC","RO",2017,0.1
"SURG_GEN","6-9","INAC_OTH","TOTAL","QU1","PC","RO",2017,0.4
"SURG_GEN","6-9","INAC_OTH","TOTAL","QU2","PC","RO",2017,0.8
"SURG_GEN","6-9","INAC_OTH","TOTAL","QU3","PC","RO",2017,0
"SURG_GEN","6-9","INAC_OTH","TOTAL","QU4","PC","RO",2017,0.9
"SURG_GEN","6-9","INAC_OTH","TOTAL","QU5","PC","RO",2017,0.3
"SURG_GEN","6-9","INAC_OTH","TOTAL","TOTAL","PC","RO",2017,0.5
"SURG_GEN","6-9","POP","DEG1","QU1","PC","RO",2017,0
"SURG_GEN","6-9","POP","DEG1","QU2","PC","RO",2017,1.2
"SURG_GEN","6-9","POP","DEG1","QU3","PC","RO",2017,0.5
"SURG_GEN","6-9","POP","DEG1","QU4","PC","RO",2017,0.6
"SURG_GEN","6-9","POP","DEG1","QU5","PC","RO",2017,0.8
"SURG_GEN","6-9","POP","DEG1","TOTAL","PC","RO",2017,0.7
"SURG_GEN","6-9","POP","DEG2","QU1","PC","RO",2017,0.7
"SURG_GEN","6-9","POP","DEG2","QU2","PC","RO",2017,1.8
"SURG_GEN","6-9","POP","DEG2","QU3","PC","RO",2017,0.7
"SURG_GEN","6-9","POP","DEG2","QU4","PC","RO",2017,1
"SURG_GEN","6-9","POP","DEG2","QU5","PC","RO",2017,0.7
"SURG_GEN","6-9","POP","DEG2","TOTAL","PC","RO",2017,1
"SURG_GEN","6-9","POP","DEG3","QU1","PC","RO",2017,0.4
"SURG_GEN","6-9","POP","DEG3","QU2","PC","RO",2017,0.4
"SURG_GEN","6-9","POP","DEG3","QU3","PC","RO",2017,0.3
"SURG_GEN","6-9","POP","DEG3","QU4","PC","RO",2017,0.2
"SURG_GEN","6-9","POP","DEG3","QU5","PC","RO",2017,0.2
"SURG_GEN","6-9","POP","DEG3","TOTAL","PC","RO",2017,0.3
"SURG_GEN","6-9","POP","TOTAL","QU1","PC","RO",2017,0.4
"SURG_GEN","6-9","POP","TOTAL","QU2","PC","RO",2017,0.9
"SURG_GEN","6-9","POP","TOTAL","QU3","PC","RO",2017,0.4
"SURG_GEN","6-9","POP","TOTAL","QU4","PC","RO",2017,0.5
"SURG_GEN","6-9","POP","TOTAL","QU5","PC","RO",2017,0.6
"SURG_GEN","6-9","POP","TOTAL","TOTAL","PC","RO",2017,0.6
"SURG_GEN","6-9","RET","DEG1","QU1","PC","RO",2017,0
"SURG_GEN","6-9","RET","DEG1","QU2","PC","RO",2017,2.2
"SURG_GEN","6-9","RET","DEG1","QU3","PC","RO",2017,1.1
"SURG_GEN","6-9","RET","DEG1","QU4","PC","RO",2017,0.7
"SURG_GEN","6-9","RET","DEG1","QU5","PC","RO",2017,2.2
"SURG_GEN","6-9","RET","DEG1","TOTAL","PC","RO",2017,1.4
"SURG_GEN","6-9","RET","DEG2","QU1","PC","RO",2017,0.3
"SURG_GEN","6-9","RET","DEG2","QU2","PC","RO",2017,3.1
"SURG_GEN","6-9","RET","DEG2","QU3","PC","RO",2017,1.3
"SURG_GEN","6-9","RET","DEG2","QU4","PC","RO",2017,3.2
"SURG_GEN","6-9","RET","DEG2","QU5","PC","RO",2017,0.9
"SURG_GEN","6-9","RET","DEG2","TOTAL","PC","RO",2017,2
"SURG_GEN","6-9","RET","DEG3","QU1","PC","RO",2017,1.7
"SURG_GEN","6-9","RET","DEG3","QU2","PC","RO",2017,1
"SURG_GEN","6-9","RET","DEG3","QU3","PC","RO",2017,0.8
"SURG_GEN","6-9","RET","DEG3","QU4","PC","RO",2017,0.6
"SURG_GEN","6-9","RET","DEG3","QU5","PC","RO",2017,0.7
"SURG_GEN","6-9","RET","DEG3","TOTAL","PC","RO",2017,1
"SURG_GEN","6-9","RET","TOTAL","QU1","PC","RO",2017,1.3
"SURG_GEN","6-9","RET","TOTAL","QU2","PC","RO",2017,1.7
"SURG_GEN","6-9","RET","TOTAL","QU3","PC","RO",2017,1
"SURG_GEN","6-9","RET","TOTAL","QU4","PC","RO",2017,1.3
"SURG_GEN","6-9","RET","TOTAL","QU5","PC","RO",2017,1.5
"SURG_GEN","6-9","RET","TOTAL","TOTAL","PC","RO",2017,1.3
"SURG_GEN","6-9","UNE","DEG1","QU1","PC","RO",2017,
"SURG_GEN","6-9","UNE","DEG1","QU2","PC","RO",2017,
"SURG_GEN","6-9","UNE","DEG1","QU3","PC","RO",2017,
"SURG_GEN","6-9","UNE","DEG1","QU4","PC","RO",2017,
"SURG_GEN","6-9","UNE","DEG1","QU5","PC","RO",2017,
"SURG_GEN","6-9","UNE","DEG1","TOTAL","PC","RO",2017,0
"SURG_GEN","6-9","UNE","DEG2","QU1","PC","RO",2017,0
"SURG_GEN","6-9","UNE","DEG2","QU2","PC","RO",2017,
"SURG_GEN","6-9","UNE","DEG2","QU3","PC","RO",2017,
"SURG_GEN","6-9","UNE","DEG2","QU4","PC","RO",2017,
"SURG_GEN","6-9","UNE","DEG2","QU5","PC","RO",2017,
"SURG_GEN","6-9","UNE","DEG2","TOTAL","PC","RO",2017,0
"SURG_GEN","6-9","UNE","DEG3","QU1","PC","RO",2017,0
"SURG_GEN","6-9","UNE","DEG3","QU2","PC","RO",2017,0
"SURG_GEN","6-9","UNE","DEG3","QU3","PC","RO",2017,
"SURG_GEN","6-9","UNE","DEG3","QU4","PC","RO",2017,
"SURG_GEN","6-9","UNE","DEG3","QU5","PC","RO",2017,
"SURG_GEN","6-9","UNE","DEG3","TOTAL","PC","RO",2017,0
"SURG_GEN","6-9","UNE","TOTAL","QU1","PC","RO",2017,0
"SURG_GEN","6-9","UNE","TOTAL","QU2","PC","RO",2017,0
"SURG_GEN","6-9","UNE","TOTAL","QU3","PC","RO",2017,0
"SURG_GEN","6-9","UNE","TOTAL","QU4","PC","RO",2017,0
"SURG_GEN","6-9","UNE","TOTAL","QU5","PC","RO",2017,
"SURG_GEN","6-9","UNE","TOTAL","TOTAL","PC","RO",2017,0
"SURG_GEN","GE10","EMP","DEG1","QU1","PC","RO",2017,0
"SURG_GEN","GE10","EMP","DEG1","QU2","PC","RO",2017,0
"SURG_GEN","GE10","EMP","DEG1","QU3","PC","RO",2017,0
"SURG_GEN","GE10","EMP","DEG1","QU4","PC","RO",2017,0
"SURG_GEN","GE10","EMP","DEG1","QU5","PC","RO",2017,0.6
"SURG_GEN","GE10","EMP","DEG1","TOTAL","PC","RO",2017,0.3
"SURG_GEN","GE10","EMP","DEG2","QU1","PC","RO",2017,0.3
"SURG_GEN","GE10","EMP","DEG2","QU2","PC","RO",2017,1.1
"SURG_GEN","GE10","EMP","DEG2","QU3","PC","RO",2017,0
"SURG_GEN","GE10","EMP","DEG2","QU4","PC","RO",2017,0
"SURG_GEN","GE10","EMP","DEG2","QU5","PC","RO",2017,0.6
"SURG_GEN","GE10","EMP","DEG2","TOTAL","PC","RO",2017,0.4
"SURG_GEN","GE10","EMP","DEG3","QU1","PC","RO",2017,0
"SURG_GEN","GE10","EMP","DEG3","QU2","PC","RO",2017,0
"SURG_GEN","GE10","EMP","DEG3","QU3","PC","RO",2017,0
"SURG_GEN","GE10","EMP","DEG3","QU4","PC","RO",2017,0
"SURG_GEN","GE10","EMP","DEG3","QU5","PC","RO",2017,0.2
"SURG_GEN","GE10","EMP","DEG3","TOTAL","PC","RO",2017,0
"SURG_GEN","GE10","EMP","TOTAL","QU1","PC","RO",2017,0.1
"SURG_GEN","GE10","EMP","TOTAL","QU2","PC","RO",2017,0.3
"SURG_GEN","GE10","EMP","TOTAL","QU3","PC","RO",2017,0
"SURG_GEN","GE10","EMP","TOTAL","QU4","PC","RO",2017,0
"SURG_GEN","GE10","EMP","TOTAL","QU5","PC","RO",2017,0.5
"SURG_GEN","GE10","EMP","TOTAL","TOTAL","PC","RO",2017,0.2
"SURG_GEN","GE10","INAC_OTH","DEG1","QU1","PC","RO",2017,0
"SURG_GEN","GE10","INAC_OTH","DEG1","QU2","PC","RO",2017,2.2
"SURG_GEN","GE10","INAC_OTH","DEG1","QU3","PC","RO",2017,0
"SURG_GEN","GE10","INAC_OTH","DEG1","QU4","PC","RO",2017,1.2
"SURG_GEN","GE10","INAC_OTH","DEG1","QU5","PC","RO",2017,0
"SURG_GEN","GE10","INAC_OTH","DEG1","TOTAL","PC","RO",2017,0.8
"SURG_GEN","GE10","INAC_OTH","DEG2","QU1","PC","RO",2017,0.4
"SURG_GEN","GE10","INAC_OTH","DEG2","QU2","PC","RO",2017,0
"SURG_GEN","GE10","INAC_OTH","DEG2","QU3","PC","RO",2017,0.4
"SURG_GEN","GE10","INAC_OTH","DEG2","QU4","PC","RO",2017,0.3
"SURG_GEN","GE10","INAC_OTH","DEG2","QU5","PC","RO",2017,1.8
"SURG_GEN","GE10","INAC_OTH","DEG2","TOTAL","PC","RO",2017,0.4
"SURG_GEN","GE10","INAC_OTH","DEG3","QU1","PC","RO",2017,0.6
"SURG_GEN","GE10","INAC_OTH","DEG3","QU2","PC","RO",2017,0.4
"SURG_GEN","GE10","INAC_OTH","DEG3","QU3","PC","RO",2017,0.5
"SURG_GEN","GE10","INAC_OTH","DEG3","QU4","PC","RO",2017,0.8
"SURG_GEN","GE10","INAC_OTH","DEG3","QU5","PC","RO",2017,0
"SURG_GEN","GE10","INAC_OTH","DEG3","TOTAL","PC","RO",2017,0.5
"SURG_GEN","GE10","INAC_OTH","TOTAL","QU1","PC","RO",2017,0.5
"SURG_GEN","GE10","INAC_OTH","TOTAL","QU2","PC","RO",2017,0.6
"SURG_GEN","GE10","INAC_OTH","TOTAL","QU3","PC","RO",2017,0.4
"SURG_GEN","GE10","INAC_OTH","TOTAL","QU4","PC","RO",2017,0.8
"SURG_GEN","GE10","INAC_OTH","TOTAL","QU5","PC","RO",2017,0.6
"SURG_GEN","GE10","INAC_OTH","TOTAL","TOTAL","PC","RO",2017,0.5
"SURG_GEN","GE10","POP","DEG1","QU1","PC","RO",2017,0
"SURG_GEN","GE10","POP","DEG1","QU2","PC","RO",2017,0.9
"SURG_GEN","GE10","POP","DEG1","QU3","PC","RO",2017,0.7
"SURG_GEN","GE10","POP","DEG1","QU4","PC","RO",2017,0.6
"SURG_GEN","GE10","POP","DEG1","QU5","PC","RO",2017,1.1
"SURG_GEN","GE10","POP","DEG1","TOTAL","PC","RO",2017,0.8
"SURG_GEN","GE10","POP","DEG2","QU1","PC","RO",2017,0.3
"SURG_GEN","GE10","POP","DEG2","QU2","PC","RO",2017,0.4
"SURG_GEN","GE10","POP","DEG2","QU3","PC","RO",2017,0.2
"SURG_GEN","GE10","POP","DEG2","QU4","PC","RO",2017,0.1
"SURG_GEN","GE10","POP","DEG2","QU5","PC","RO",2017,0.6
"SURG_GEN","GE10","POP","DEG2","TOTAL","PC","RO",2017,0.3
"SURG_GEN","GE10","POP","DEG3","QU1","PC","RO",2017,0.2
"SURG_GEN","GE10","POP","DEG3","QU2","PC","RO",2017,0.2
"SURG_GEN","GE10","POP","DEG3","QU3","PC","RO",2017,0.2
"SURG_GEN","GE10","POP","DEG3","QU4","PC","RO",2017,0.5
"SURG_GEN","GE10","POP","DEG3","QU5","PC","RO",2017,0.4
"SURG_GEN","GE10","POP","DEG3","TOTAL","PC","RO",2017,0.3
"SURG_GEN","GE10","POP","TOTAL","QU1","PC","RO",2017,0.2
"SURG_GEN","GE10","POP","TOTAL","QU2","PC","RO",2017,0.3
"SURG_GEN","GE10","POP","TOTAL","QU3","PC","RO",2017,0.3
"SURG_GEN","GE10","POP","TOTAL","QU4","PC","RO",2017,0.4
"SURG_GEN","GE10","POP","TOTAL","QU5","PC","RO",2017,0.8
"SURG_GEN","GE10","POP","TOTAL","TOTAL","PC","RO",2017,0.4
"SURG_GEN","GE10","RET","DEG1","QU1","PC","RO",2017,0
"SURG_GEN","GE10","RET","DEG1","QU2","PC","RO",2017,0.7
"SURG_GEN","GE10","RET","DEG1","QU3","PC","RO",2017,1.8
"SURG_GEN","GE10","RET","DEG1","QU4","PC","RO",2017,1.5
"SURG_GEN","GE10","RET","DEG1","QU5","PC","RO",2017,2.9
"SURG_GEN","GE10","RET","DEG1","TOTAL","PC","RO",2017,1.9
"SURG_GEN","GE10","RET","DEG2","QU1","PC","RO",2017,0
"SURG_GEN","GE10","RET","DEG2","QU2","PC","RO",2017,0
"SURG_GEN","GE10","RET","DEG2","QU3","PC","RO",2017,0.4
"SURG_GEN","GE10","RET","DEG2","QU4","PC","RO",2017,0.2
"SURG_GEN","GE10","RET","DEG2","QU5","PC","RO",2017,0.2
"SURG_GEN","GE10","RET","DEG2","TOTAL","PC","RO",2017,0.2
"SURG_GEN","GE10","RET","DEG3","QU1","PC","RO",2017,0.2
"SURG_GEN","GE10","RET","DEG3","QU2","PC","RO",2017,0.2
"SURG_GEN","GE10","RET","DEG3","QU3","PC","RO",2017,0.5
"SURG_GEN","GE10","RET","DEG3","QU4","PC","RO",2017,1.1
"SURG_GEN","GE10","RET","DEG3","QU5","PC","RO",2017,1.4
"SURG_GEN","GE10","RET","DEG3","TOTAL","PC","RO",2017,0.5
"SURG_GEN","GE10","RET","TOTAL","QU1","PC","RO",2017,0.2
"SURG_GEN","GE10","RET","TOTAL","QU2","PC","RO",2017,0.2
"SURG_GEN","GE10","RET","TOTAL","QU3","PC","RO",2017,0.8
"SURG_GEN","GE10","RET","TOTAL","QU4","PC","RO",2017,1
"SURG_GEN","GE10","RET","TOTAL","QU5","PC","RO",2017,1.8
"SURG_GEN","GE10","RET","TOTAL","TOTAL","PC","RO",2017,0.8
"SURG_GEN","GE10","UNE","DEG1","QU1","PC","RO",2017,
"SURG_GEN","GE10","UNE","DEG1","QU2","PC","RO",2017,
"SURG_GEN","GE10","UNE","DEG1","QU3","PC","RO",2017,
"SURG_GEN","GE10","UNE","DEG1","QU4","PC","RO",2017,
"SURG_GEN","GE10","UNE","DEG1","QU5","PC","RO",2017,
"SURG_GEN","GE10","UNE","DEG1","TOTAL","PC","RO",2017,0
"SURG_GEN","GE10","UNE","DEG2","QU1","PC","RO",2017,0
"SURG_GEN","GE10","UNE","DEG2","QU2","PC","RO",2017,
"SURG_GEN","GE10","UNE","DEG2","QU3","PC","RO",2017,
"SURG_GEN","GE10","UNE","DEG2","QU4","PC","RO",2017,
"SURG_GEN","GE10","UNE","DEG2","QU5","PC","RO",2017,
"SURG_GEN","GE10","UNE","DEG2","TOTAL","PC","RO",2017,0
"SURG_GEN","GE10","UNE","DEG3","QU1","PC","RO",2017,0
"SURG_GEN","GE10","UNE","DEG3","QU2","PC","RO",2017,0
"SURG_GEN","GE10","UNE","DEG3","QU3","PC","RO",2017,
"SURG_GEN","GE10","UNE","DEG3","QU4","PC","RO",2017,
"SURG_GEN","GE10","UNE","DEG3","QU5","PC","RO",2017,
"SURG_GEN","GE10","UNE","DEG3","TOTAL","PC","RO",2017,0
"SURG_GEN","GE10","UNE","TOTAL","QU1","PC","RO",2017,0
"SURG_GEN","GE10","UNE","TOTAL","QU2","PC","RO",2017,0
"SURG_GEN","GE10","UNE","TOTAL","QU3","PC","RO",2017,0
"SURG_GEN","GE10","UNE","TOTAL","QU4","PC","RO",2017,0
"SURG_GEN","GE10","UNE","TOTAL","QU5","PC","RO",2017,
"SURG_GEN","GE10","UNE","TOTAL","TOTAL","PC","RO",2017,0
"SURG_GEN","NVR","EMP","DEG1","QU1","PC","RO",2017,95.7
"SURG_GEN","NVR","EMP","DEG1","QU2","PC","RO",2017,90.7
"SURG_GEN","NVR","EMP","DEG1","QU3","PC","RO",2017,91.1
"SURG_GEN","NVR","EMP","DEG1","QU4","PC","RO",2017,90.9
"SURG_GEN","NVR","EMP","DEG1","QU5","PC","RO",2017,89.2
"SURG_GEN","NVR","EMP","DEG1","TOTAL","PC","RO",2017,90.2
"SURG_GEN","NVR","EMP","DEG2","QU1","PC","RO",2017,96
"SURG_GEN","NVR","EMP","DEG2","QU2","PC","RO",2017,92.8
"SURG_GEN","NVR","EMP","DEG2","QU3","PC","RO",2017,90.7
"SURG_GEN","NVR","EMP","DEG2","QU4","PC","RO",2017,95.5
"SURG_GEN","NVR","EMP","DEG2","QU5","PC","RO",2017,91.8
"SURG_GEN","NVR","EMP","DEG2","TOTAL","PC","RO",2017,93.1
"SURG_GEN","NVR","EMP","DEG3","QU1","PC","RO",2017,95.4
"SURG_GEN","NVR","EMP","DEG3","QU2","PC","RO",2017,96.7
"SURG_GEN","NVR","EMP","DEG3","QU3","PC","RO",2017,95.1
"SURG_GEN","NVR","EMP","DEG3","QU4","PC","RO",2017,95.3
"SURG_GEN","NVR","EMP","DEG3","QU5","PC","RO",2017,92.7
"SURG_GEN","NVR","EMP","DEG3","TOTAL","PC","RO",2017,95.2
"SURG_GEN","NVR","EMP","TOTAL","QU1","PC","RO",2017,95.5
"SURG_GEN","NVR","EMP","TOTAL","QU2","PC","RO",2017,94.8
"SURG_GEN","NVR","EMP","TOTAL","QU3","PC","RO",2017,93
"SURG_GEN","NVR","EMP","TOTAL","QU4","PC","RO",2017,93.5
"SURG_GEN","NVR","EMP","TOTAL","QU5","PC","RO",2017,90.6
"SURG_GEN","NVR","EMP","TOTAL","TOTAL","PC","RO",2017,93.1
"SURG_GEN","NVR","INAC_OTH","DEG1","QU1","PC","RO",2017,72.3
"SURG_GEN","NVR","INAC_OTH","DEG1","QU2","PC","RO",2017,89.5
"SURG_GEN","NVR","INAC_OTH","DEG1","QU3","PC","RO",2017,95.4
"SURG_GEN","NVR","INAC_OTH","DEG1","QU4","PC","RO",2017,90
"SURG_GEN","NVR","INAC_OTH","DEG1","QU5","PC","RO",2017,87.3
"SURG_GEN","NVR","INAC_OTH","DEG1","TOTAL","PC","RO",2017,87.5
"SURG_GEN","NVR","INAC_OTH","DEG2","QU1","PC","RO",2017,92.4
"SURG_GEN","NVR","INAC_OTH","DEG2","QU2","PC","RO",2017,86.7
"SURG_GEN","NVR","INAC_OTH","DEG2","QU3","PC","RO",2017,94.7
"SURG_GEN","NVR","INAC_OTH","DEG2","QU4","PC","RO",2017,94.9
"SURG_GEN","NVR","INAC_OTH","DEG2","QU5","PC","RO",2017,95.3
"SURG_GEN","NVR","INAC_OTH","DEG2","TOTAL","PC","RO",2017,91.8
"SURG_GEN","NVR","INAC_OTH","DEG3","QU1","PC","RO",2017,94.5
"SURG_GEN","NVR","INAC_OTH","DEG3","QU2","PC","RO",2017,92.4
"SURG_GEN","NVR","INAC_OTH","DEG3","QU3","PC","RO",2017,94.3
"SURG_GEN","NVR","INAC_OTH","DEG3","QU4","PC","RO",2017,93.7
