"unit","med_spec","geo","time","values"
"NR","SPEC","NL",2004,23477
"NR","SPEC","NO",2004,6618
"NR","SPEC","PT",2004,18655
"NR","SPEC","RO",2004,17988
"NR","SPEC","RS",2004,15051
"NR","SPEC","SE",2004,16842
"NR","SPEC","TR",2004,66001
"NR","SPEC","UK",2004,96921
"NR","SURG","AT",2004,6044
"NR","SURG","BE",2004,5012
"NR","SURG","BG",2004,5703
"NR","SURG","DE",2004,77034
"NR","SURG","DK",2004,2654
"NR","SURG","EE",2004,886
"NR","SURG","ES",2004,25298
"NR","SURG","FR",2004,26872
"NR","SURG","HR",2004,1053
"NR","SURG","IT",2004,47521
"NR","SURG","LT",2004,2302
"NR","SURG","MK",2004,415
"NR","SURG","NL",2004,4527
"NR","SURG","NO",2004,1961
"NR","SURG","PT",2004,5511
"NR","SURG","RO",2004,3482
"NR","SURG","RS",2004,3406
"NR","SURG","SE",2004,4976
"NR","SURG","UK",2004,38386
"NR","SURG_ANE","DE",2004,15752
"NR","SURG_ANE","LU",2004,80
"NR","SURG_ANE","RS",2004,760
"NR","SURG_ANE","SE",2004,1273
"NR","SURG_EME","DE",2004,0
"NR","SURG_EME","LU",2004,0
"NR","SURG_EME","RS",2004,297
"NR","SURG_GEN","DE",2004,11850
"NR","SURG_GEN","LU",2004,63
"NR","SURG_GEN","RS",2004,966
"NR","SURG_GEN","SE",2004,1329
"NR","SURG_NEU","DE",2004,1223
"NR","SURG_NEU","LU",2004,9
"NR","SURG_NEU","RS",2004,86
"NR","SURG_NEU","SE",2004,100
"NR","SURG_OPH","DE",2004,6288
"NR","SURG_OPH","LU",2004,45
"NR","SURG_OPH","RS",2004,502
"NR","SURG_OPH","SE",2004,649
"NR","SURG_ORT","DE",2004,11491
"NR","SURG_ORT","LU",2004,33
"NR","SURG_ORT","RS",2004,395
"NR","SURG_ORT","SE",2004,991
"NR","SURG_PLA","DE",2004,569
"NR","SURG_PLA","LU",2004,9
"NR","SURG_PLA","RS",2004,103
"NR","SURG_PLA","SE",2004,119
"NR","SURG_THO","DE",2004,850
"NR","SURG_THO","LU",2004,4
"NR","SURG_THO","RS",2004,27
"NR","SURG_THO","SE",2004,128
"NR","SURG_URO","DE",2004,6090
"NR","SURG_URO","LU",2004,22
"NR","SURG_URO","RS",2004,270
"NR","SURG_URO","SE",2004,437
"NR","SURG_VAS","DE",2004,999
"NR","SURG_VAS","LU",2004,0
"NR","SURG_VAS","RS",2004,0
"P_HTHAB","GEN","AT",2004,143.87
"P_HTHAB","GEN","BE",2004,119.1
"P_HTHAB","GEN","BG",2004,73.67
"P_HTHAB","GEN","CH",2004,52.56
"P_HTHAB","GEN","DE",2004,84.97
"P_HTHAB","GEN","DK",2004,77.56
"P_HTHAB","GEN","EE",2004,97.24
"P_HTHAB","GEN","FR",2004,164.75
"P_HTHAB","GEN","HR",2004,70.07
"P_HTHAB","GEN","IS",2004,57.86
"P_HTHAB","GEN","IT",2004,89.16
"P_HTHAB","GEN","LT",2004,69.02
"P_HTHAB","GEN","LU",2004,69.42
"P_HTHAB","GEN","MK",2004,72.08
"P_HTHAB","GEN","NL",2004,120.59
"P_HTHAB","GEN","NO",2004,77.33
"P_HTHAB","GEN","PT",2004,163.7
"P_HTHAB","GEN","RO",2004,55.81
"P_HTHAB","GEN","RS",2004,79.36
"P_HTHAB","GEN","SE",2004,57.37
"P_HTHAB","GEN","TR",2004,46.02
"P_HTHAB","GEN","UK",2004,71.56
"P_HTHAB","GEN_OTH","AT",2004,67.63
"P_HTHAB","GEN_OTH","BE",2004,0
"P_HTHAB","GEN_OTH","BG",2004,4.2
"P_HTHAB","GEN_OTH","DE",2004,12.72
"P_HTHAB","GEN_OTH","EE",2004,29.5
"P_HTHAB","GEN_OTH","IT",2004,7.58
"P_HTHAB","GEN_OTH","LT",2004,2.93
"P_HTHAB","GEN_OTH","NL",2004,56.03
"P_HTHAB","GEN_OTH","PT",2004,18.01
"P_HTHAB","GEN_OTH","RS",2004,11.4
"P_HTHAB","GEN_OTH","SE",2004,0
"P_HTHAB","GEN_PRAC","AL",2004,52.53
"P_HTHAB","GEN_PRAC","AT",2004,76.24
"P_HTHAB","GEN_PRAC","BE",2004,119.1
"P_HTHAB","GEN_PRAC","BG",2004,69.47
"P_HTHAB","GEN_PRAC","DE",2004,72.26
"P_HTHAB","GEN_PRAC","EE",2004,67.74
"P_HTHAB","GEN_PRAC","FR",2004,164.75
"P_HTHAB","GEN_PRAC","IE",2004,51.62
"P_HTHAB","GEN_PRAC","IS",2004,57.86
"P_HTHAB","GEN_PRAC","IT",2004,81.58
"P_HTHAB","GEN_PRAC","LT",2004,66.09
"P_HTHAB","GEN_PRAC","NL",2004,64.56
"P_HTHAB","GEN_PRAC","NO",2004,77.33
"P_HTHAB","GEN_PRAC","PL",2004,13.28
"P_HTHAB","GEN_PRAC","PT",2004,145.69
"P_HTHAB","GEN_PRAC","RS",2004,67.96
"P_HTHAB","GEN_PRAC","SE",2004,57.37
"P_HTHAB","GEN_PRAC","TR",2004,46.02
"P_HTHAB","GEN_PRAC","UK",2004,71.56
"P_HTHAB","GYN","AT",2004,17.24
"P_HTHAB","GYN","BE",2004,11.54
"P_HTHAB","GYN","BG",2004,17.03
"P_HTHAB","GYN","CH",2004,14.9
"P_HTHAB","GYN","DE",2004,22.5
"P_HTHAB","GYN","DK",2004,9.25
"P_HTHAB","GYN","EE",2004,20.84
"P_HTHAB","GYN","EL",2004,22.67
"P_HTHAB","GYN","ES",2004,9.47
"P_HTHAB","GYN","FR",2004,11.91
"P_HTHAB","GYN","HR",2004,7.29
"P_HTHAB","GYN","IT",2004,19.89
"P_HTHAB","GYN","LT",2004,22.59
"P_HTHAB","GYN","LU",2004,12.88
"P_HTHAB","GYN","MK",2004,11.76
"P_HTHAB","GYN","NL",2004,6.52
"P_HTHAB","GYN","NO",2004,9.87
"P_HTHAB","GYN","PL",2004,16.21
"P_HTHAB","GYN","PT",2004,13.81
"P_HTHAB","GYN","RO",2004,8.81
"P_HTHAB","GYN","RS",2004,16.99
"P_HTHAB","GYN","SE",2004,13.18
"P_HTHAB","GYN","UK",2004,9.73
"P_HTHAB","MED","AT",2004,87.74
"P_HTHAB","MED","BE",2004,73.7
"P_HTHAB","MED","BG",2004,116.67
"P_HTHAB","MED","DE",2004,96.26
"P_HTHAB","MED","DK",2004,54.36
"P_HTHAB","MED","EE",2004,85.43
"P_HTHAB","MED","ES",2004,42.26
"P_HTHAB","MED","FR",2004,78.15
"P_HTHAB","MED","HR",2004,76.41
"P_HTHAB","MED","IT",2004,130.11
"P_HTHAB","MED","LT",2004,114.8
"P_HTHAB","MED","MK",2004,81.47
"P_HTHAB","MED","NL",2004,66.65
"P_HTHAB","MED","NO",2004,55.27
"P_HTHAB","MED","PT",2004,83.31
"P_HTHAB","MED","RO",2004,43.73
"P_HTHAB","MED","RS",2004,80.1
"P_HTHAB","MED","SE",2004,77.57
"P_HTHAB","MED","UK",2004,54.81
"P_HTHAB","MED_CAR","DE",2004,4.87
"P_HTHAB","MED_CAR","RS",2004,2.18
"P_HTHAB","MED_CAR","SE",2004,6.07
"P_HTHAB","MED_DER","DE",2004,5.62
"P_HTHAB","MED_DER","LU",2004,5.68
"P_HTHAB","MED_DER","RS",2004,3.72
"P_HTHAB","MED_DER","SE",2004,3.57
"P_HTHAB","MED_END","DE",2004,0.46
"P_HTHAB","MED_END","RS",2004,1.19
"P_HTHAB","MED_END","SE",2004,1.69
"P_HTHAB","MED_GAS","DE",2004,2.4
"P_HTHAB","MED_GAS","RS",2004,0.96
"P_HTHAB","MED_GAS","SE",2004,2.12
"P_HTHAB","MED_HAE","DE",2004,0.45
"P_HTHAB","MED_HAE","LU",2004,0
"P_HTHAB","MED_HAE","RS",2004,0.4
"P_HTHAB","MED_HAE","SE",2004,1.8
"P_HTHAB","MED_IMM","DE",2004,0.73
"P_HTHAB","MED_IMM","RS",2004,0.6
"P_HTHAB","MED_IMM","SE",2004,4.77
"P_HTHAB","MED_INT","DE",2004,32.32
"P_HTHAB","MED_INT","RS",2004,26.69
"P_HTHAB","MED_INT","SE",2004,23.04
"P_HTHAB","MED_MIC","DE",2004,0.82
"P_HTHAB","MED_MIC","LU",2004,0.44
"P_HTHAB","MED_MIC","RS",2004,3.44
"P_HTHAB","MED_MIC","SE",2004,1.4
"P_HTHAB","MED_NEU","DE",2004,3.77
"P_HTHAB","MED_NEU","RS",2004,3.5
"P_HTHAB","MED_NEU","SE",2004,4.41
"P_HTHAB","MED_OCC","DE",2004,1.79
"P_HTHAB","MED_OCC","LU",2004,0
"P_HTHAB","MED_OCC","PT",2004,10.91
"P_HTHAB","MED_OCC","RS",2004,14.87
"P_HTHAB","MED_OCC","SE",2004,0.68
"P_HTHAB","MED_ONC","DE",2004,1.44
"P_HTHAB","MED_ONC","RS",2004,0.12
"P_HTHAB","MED_ONC","SE",2004,3.75
"P_HTHAB","MED_ORL","DE",2004,6.42
"P_HTHAB","MED_ORL","RS",2004,5.24
"P_HTHAB","MED_ORL","SE",2004,6.48
"P_HTHAB","MED_PAT","DE",2004,1.69
"P_HTHAB","MED_PAT","LU",2004,0
"P_HTHAB","MED_PAT","RS",2004,1.98
"P_HTHAB","MED_PAT","SE",2004,3.7
"P_HTHAB","MED_RAD","DE",2004,9.25
"P_HTHAB","MED_RAD","RS",2004,8.41
"P_HTHAB","MED_RAD","SE",2004,13.21
"P_HTHAB","MED_RES","DE",2004,1.77
"P_HTHAB","MED_RES","RS",2004,6.77
"P_HTHAB","MED_RES","SE",2004,1.63
"P_HTHAB","NSP","AT",2004,74.78
"P_HTHAB","NSP","BE",2004,6.01
"P_HTHAB","NSP","BG",2004,0
"P_HTHAB","NSP","DE",2004,0
"P_HTHAB","NSP","DK",2004,108.61
"P_HTHAB","NSP","EE",2004,9.54
"P_HTHAB","NSP","LT",2004,32.96
"P_HTHAB","NSP","MK",2004,0
"P_HTHAB","NSP","NL",2004,0
"P_HTHAB","NSP","NO",2004,122.91
"P_HTHAB","NSP","RO",2004,83.28
"P_HTHAB","NSP","RS",2004,0
"P_HTHAB","NSP","SE",2004,99.03
"P_HTHAB","OTH","AT",2004,1.05
"P_HTHAB","OTH","BG",2004,48.1
"P_HTHAB","OTH","DE",2004,2.62
"P_HTHAB","OTH","DK",2004,1.81
"P_HTHAB","OTH","EE",2004,9.32
"P_HTHAB","OTH","ES",2004,75.74
"P_HTHAB","OTH","FR",2004,3.06
"P_HTHAB","OTH","IT",2004,0
"P_HTHAB","OTH","LT",2004,7.73
"P_HTHAB","OTH","MK",2004,9.79
"P_HTHAB","OTH","NL",2004,19.15
"P_HTHAB","OTH","NO",2004,6.58
"P_HTHAB","OTH","PT",2004,5.36
"P_HTHAB","OTH","RS",2004,18.58
"P_HTHAB","OTH","SE",2004,11.44
"P_HTHAB","OTH","UK",2004,3.5
"P_HTHAB","PAED","AT",2004,12.52
"P_HTHAB","PAED","BE",2004,11.14
"P_HTHAB","PAED","BG",2004,17.87
"P_HTHAB","PAED","CH",2004,14.78
"P_HTHAB","PAED","DE",2004,14.55
"P_HTHAB","PAED","DK",2004,6.11
"P_HTHAB","PAED","EE",2004,17.69
"P_HTHAB","PAED","EL",2004,27.12
"P_HTHAB","PAED","FR",2004,10.93
"P_HTHAB","PAED","HR",2004,7.45
"P_HTHAB","PAED","IT",2004,29.14
"P_HTHAB","PAED","LT",2004,30
"P_HTHAB","PAED","LU",2004,13.75
"P_HTHAB","PAED","MK",2004,16.92
"P_HTHAB","PAED","NL",2004,7.87
"P_HTHAB","PAED","NO",2004,11.15
"P_HTHAB","PAED","PL",2004,19.17
"P_HTHAB","PAED","PT",2004,13.28
"P_HTHAB","PAED","RO",2004,9.85
"P_HTHAB","PAED","RS",2004,26.58
"P_HTHAB","PAED","SE",2004,9.55
"P_HTHAB","PAED","UK",2004,12.48
"P_HTHAB","PSY","AT",2004,12.1
"P_HTHAB","PSY","BE",2004,17.24
"P_HTHAB","PSY","BG",2004,7.9
"P_HTHAB","PSY","CH",2004,36.69
"P_HTHAB","PSY","DE",2004,23.18
"P_HTHAB","PSY","DK",2004,15.84
"P_HTHAB","PSY","EE",2004,13.06
"P_HTHAB","PSY","ES",2004,6.1
"P_HTHAB","PSY","FR",2004,22.08
"P_HTHAB","PSY","IT",2004,19.07
"P_HTHAB","PSY","LT",2004,17.38
"P_HTHAB","PSY","LU",2004,10.7
"P_HTHAB","PSY","MK",2004,8.46
"P_HTHAB","PSY","NL",2004,16.2
"P_HTHAB","PSY","NO",2004,18.55
"P_HTHAB","PSY","PL",2004,6
"P_HTHAB","PSY","PT",2004,9.61
"P_HTHAB","PSY","RO",2004,4.5
"P_HTHAB","PSY","RS",2004,13.77
"P_HTHAB","PSY","SE",2004,20.2
"P_HTHAB","PSY","UK",2004,17.06
"P_HTHAB","SPEC","AT",2004,204.61
"P_HTHAB","SPEC","BE",2004,161.72
"P_HTHAB","SPEC","BG",2004,281.47
"P_HTHAB","SPEC","DE",2004,252.47
"P_HTHAB","SPEC","DK",2004,136.48
"P_HTHAB","SPEC","EE",2004,211.37
"P_HTHAB","SPEC","FR",2004,169.11
"P_HTHAB","SPEC","HR",2004,115.59
"P_HTHAB","SPEC","IT",2004,280.61
"P_HTHAB","SPEC","LT",2004,260.67
"P_HTHAB","SPEC","MK",2004,148.83
"P_HTHAB","SPEC","NL",2004,144.19
"P_HTHAB","SPEC","NO",2004,144.12
"P_HTHAB","SPEC","PT",2004,177.94
"P_HTHAB","SPEC","RO",2004,82.95
"P_HTHAB","SPEC","RS",2004,201.67
"P_HTHAB","SPEC","SE",2004,187.27
"P_HTHAB","SPEC","TR",2004,97.64
"P_HTHAB","SPEC","UK",2004,161.57
"P_HTHAB","SURG","AT",2004,73.96
"P_HTHAB","SURG","BE",2004,48.09
"P_HTHAB","SURG","BG",2004,73.9
"P_HTHAB","SURG","DE",2004,93.36
"P_HTHAB","SURG","DK",2004,49.11
"P_HTHAB","SURG","EE",2004,65.03
"P_HTHAB","SURG","ES",2004,58.94
"P_HTHAB","SURG","FR",2004,42.97
"P_HTHAB","SURG","HR",2004,24.44
"P_HTHAB","SURG","IT",2004,82.38
"P_HTHAB","SURG","LT",2004,68.17
"P_HTHAB","SURG","MK",2004,20.42
"P_HTHAB","SURG","NL",2004,27.8
"P_HTHAB","SURG","NO",2004,42.71
"P_HTHAB","SURG","PT",2004,52.57
"P_HTHAB","SURG","RO",2004,16.06
"P_HTHAB","SURG","RS",2004,45.64
"P_HTHAB","SURG","SE",2004,55.33
"P_HTHAB","SURG","UK",2004,63.99
"P_HTHAB","SURG_ANE","DE",2004,19.09
"P_HTHAB","SURG_ANE","LU",2004,17.46
"P_HTHAB","SURG_ANE","RS",2004,10.18
"P_HTHAB","SURG_ANE","SE",2004,14.15
"P_HTHAB","SURG_EME","DE",2004,0
"P_HTHAB","SURG_EME","LU",2004,0
"P_HTHAB","SURG_EME","RS",2004,3.98
"P_HTHAB","SURG_GEN","DE",2004,14.36
"P_HTHAB","SURG_GEN","LU",2004,13.75
"P_HTHAB","SURG_GEN","RS",2004,12.94
"P_HTHAB","SURG_GEN","SE",2004,14.78
"P_HTHAB","SURG_NEU","DE",2004,1.48
"P_HTHAB","SURG_NEU","LU",2004,1.96
"P_HTHAB","SURG_NEU","RS",2004,1.15
"P_HTHAB","SURG_NEU","SE",2004,1.11
"P_HTHAB","SURG_OPH","DE",2004,7.62
"P_HTHAB","SURG_OPH","LU",2004,9.82
"P_HTHAB","SURG_OPH","RS",2004,6.73
"P_HTHAB","SURG_OPH","SE",2004,7.22
"P_HTHAB","SURG_ORT","DE",2004,13.93
"P_HTHAB","SURG_ORT","LU",2004,7.2
"P_HTHAB","SURG_ORT","RS",2004,5.29
"P_HTHAB","SURG_ORT","SE",2004,11.02
"P_HTHAB","SURG_PLA","DE",2004,0.69
"P_HTHAB","SURG_PLA","LU",2004,1.96
"P_HTHAB","SURG_PLA","RS",2004,1.38
"P_HTHAB","SURG_PLA","SE",2004,1.32
"P_HTHAB","SURG_THO","DE",2004,1.03
"P_HTHAB","SURG_THO","LU",2004,0.87
"P_HTHAB","SURG_THO","RS",2004,0.36
"P_HTHAB","SURG_THO","SE",2004,1.42
"P_HTHAB","SURG_URO","DE",2004,7.38
"P_HTHAB","SURG_URO","LU",2004,4.8
"P_HTHAB","SURG_URO","RS",2004,3.62
"P_HTHAB","SURG_URO","SE",2004,4.86
"P_HTHAB","SURG_VAS","DE",2004,1.21
"P_HTHAB","SURG_VAS","LU",2004,0
"P_HTHAB","SURG_VAS","RS",2004,0
"NR","GEN","AT",2003,11488
"NR","GEN","BE",2003,12394
"NR","GEN","BG",2003,5561
"NR","GEN","CH",2003,3745
"NR","GEN","DE",2003,72686
"NR","GEN","DK",2003,3970
"NR","GEN","EE",2003,1306
"NR","GEN","FR",2003,101953
"NR","GEN","HR",2003,3019
"NR","GEN","IT",2003,50430
"NR","GEN","LT",2003,2313
"NR","GEN","LU",2003,304
"NR","GEN","MK",2003,1497
"NR","GEN","NL",2003,19498
"NR","GEN","NO",2003,3178
"NR","GEN","PT",2003,16792
"NR","GEN","RO",2003,13591
"NR","GEN","RS",2003,5473
"NR","GEN","SE",2003,5064
"NR","GEN","TR",2003,30452
"NR","GEN","UK",2003,41647
"NR","GEN_OTH","AT",2003,5367
"NR","GEN_OTH","BE",2003,0
"NR","GEN_OTH","BG",2003,209
"NR","GEN_OTH","DE",2003,12648.5
"NR","GEN_OTH","EE",2003,395
"NR","GEN_OTH","IT",2003,3319
"NR","GEN_OTH","LT",2003,89
"NR","GEN_OTH","NL",2003,9117
"NR","GEN_OTH","PT",2003,2070
"NR","GEN_OTH","RS",2003,780
"NR","GEN_OTH","SE",2003,0
"NR","GEN_PRAC","AL",2003,1623
"NR","GEN_PRAC","AT",2003,6121
"NR","GEN_PRAC","BE",2003,12394
"NR","GEN_PRAC","BG",2003,5352
"NR","GEN_PRAC","DE",2003,60037.5
"NR","GEN_PRAC","EE",2003,911
"NR","GEN_PRAC","FR",2003,101953
"NR","GEN_PRAC","IE",2003,2042
"NR","GEN_PRAC","IT",2003,47111
"NR","GEN_PRAC","LT",2003,2224
"NR","GEN_PRAC","NL",2003,10381
"NR","GEN_PRAC","NO",2003,3178
"NR","GEN_PRAC","PL",2003,4544
"NR","GEN_PRAC","PT",2003,14722
"NR","GEN_PRAC","RS",2003,4693
"NR","GEN_PRAC","SE",2003,5064
"NR","GEN_PRAC","TR",2003,30452
"NR","GEN_PRAC","UK",2003,41647
"NR","GYN","AT",2003,1357
"NR","GYN","BE",2003,1183
"NR","GYN","BG",2003,1358
"NR","GYN","CH",2003,1075
"NR","GYN","DE",2003,18452
"NR","GYN","DK",2003,497
"NR","GYN","EE",2003,276
"NR","GYN","EL",2003,2422
"NR","GYN","ES",2003,3896
"NR","GYN","FR",2003,7356
"NR","GYN","HR",2003,299
"NR","GYN","IT",2003,11252
"NR","GYN","LT",2003,779
"NR","GYN","LU",2003,58
"NR","GYN","MK",2003,234
"NR","GYN","NL",2003,1073
"NR","GYN","NO",2003,445
"NR","GYN","PL",2003,6374
"NR","GYN","PT",2003,1427
"NR","GYN","RS",2003,1294
"NR","GYN","SE",2003,1137
"NR","GYN","UK",2003,5586
"NR","MED","AT",2003,6955
"NR","MED","BE",2003,7559
"NR","MED","BG",2003,9387
"NR","MED","DE",2003,77984
"NR","MED","DK",2003,2821
"NR","MED","EE",2003,1154
"NR","MED","ES",2003,17094
"NR","MED","FR",2003,48173
"NR","MED","HR",2003,3251
"NR","MED","IT",2003,73130
"NR","MED","LT",2003,3959
"NR","MED","MK",2003,1604
"NR","MED","NL",2003,10367
"NR","MED","NO",2003,2460
"NR","MED","PT",2003,8424
"NR","MED","RS",2003,5988
"NR","MED","SE",2003,6734
"NR","MED","UK",2003,30410
"NR","MED_CAR","DE",2003,3782
"NR","MED_CAR","RS",2003,156
"NR","MED_CAR","SE",2003,527
"NR","MED_DER","DE",2003,4597
"NR","MED_DER","RS",2003,281
"NR","MED_DER","SE",2003,320
"NR","MED_END","DE",2003,362
"NR","MED_END","RS",2003,78
"NR","MED_END","SE",2003,147
"NR","MED_GAS","DE",2003,1824
"NR","MED_GAS","RS",2003,68
"NR","MED_GAS","SE",2003,179
"NR","MED_HAE","DE",2003,356
"NR","MED_HAE","RS",2003,25
"NR","MED_HAE","SE",2003,160
"NR","MED_IMM","DE",2003,591
"NR","MED_IMM","RS",2003,39
"NR","MED_IMM","SE",2003,431
"NR","MED_INT","DE",2003,26479
"NR","MED_INT","RS",2003,2020
"NR","MED_INT","SE",2003,2008
"NR","MED_MIC","DE",2003,699
"NR","MED_MIC","RS",2003,258
"NR","MED_MIC","SE",2003,128
"NR","MED_NEU","DE",2003,2720
"NR","MED_NEU","RS",2003,245
"NR","MED_NEU","SE",2003,377
"NR","MED_OCC","DE",2003,1505
"NR","MED_OCC","PT",2003,986
"NR","MED_OCC","RS",2003,1152
"NR","MED_OCC","SE",2003,70
"NR","MED_ONC","DE",2003,1116
"NR","MED_ONC","RS",2003,8
"NR","MED_ONC","SE",2003,328
"NR","MED_ORL","DE",2003,5252
"NR","MED_ORL","RS",2003,382
"NR","MED_ORL","SE",2003,583
"NR","MED_PAT","DE",2003,1383
"NR","MED_PAT","RS",2003,147
"NR","MED_PAT","SE",2003,320
"NR","MED_RAD","DE",2003,7542
"NR","MED_RAD","RS",2003,617
"NR","MED_RAD","SE",2003,1136
"NR","MED_RES","DE",2003,1465
"NR","MED_RES","RS",2003,512
"NR","MED_RES","SE",2003,142
"NR","NSP","AT",2003,5997
"NR","NSP","BE",2003,684
"NR","NSP","BG",2003,0
"NR","NSP","DE",2003,0
"NR","NSP","DK",2003,5612
"NR","NSP","EE",2003,92
"NR","NSP","LT",2003,1227
"NR","NSP","MK",2003,0
"NR","NSP","NL",2003,0
"NR","NSP","NO",2003,5346
"NR","NSP","RS",2003,0
"NR","NSP","SE",2003,8754
"NR","OTH","AT",2003,83
"NR","OTH","BG",2003,3735
"NR","OTH","DE",2003,2146
"NR","OTH","DK",2003,93
"NR","OTH","EE",2003,119
"NR","OTH","ES",2003,31066
"NR","OTH","FR",2003,1919
"NR","OTH","IT",2003,0
"NR","OTH","LT",2003,202
"NR","OTH","MK",2003,192
"NR","OTH","NL",2003,3105
"NR","OTH","NO",2003,302
"NR","OTH","PT",2003,541
"NR","OTH","RS",2003,1421
"NR","OTH","SE",2003,960
"NR","OTH","UK",2003,1916
"NR","PAED","AT",2003,999
"NR","PAED","BE",2003,1148
"NR","PAED","BG",2003,1401
"NR","PAED","CH",2003,1045
"NR","PAED","DE",2003,11955
"NR","PAED","DK",2003,314
"NR","PAED","EE",2003,283
"NR","PAED","EL",2003,2920
"NR","PAED","FR",2003,6727
"NR","PAED","HR",2003,311
"NR","PAED","IT",2003,16499
"NR","PAED","LT",2003,1110
"NR","PAED","LU",2003,61
"NR","PAED","MK",2003,348
"NR","PAED","NL",2003,1297
"NR","PAED","NO",2003,506
"NR","PAED","PL",2003,8142
"NR","PAED","PT",2003,1368
"NR","PAED","RS",2003,1998
"NR","PAED","SE",2003,827
"NR","PAED","UK",2003,6898
"NR","PSY","AT",2003,943
"NR","PSY","BE",2003,1771
"NR","PSY","BG",2003,646
"NR","PSY","CH",2003,2599
"NR","PSY","DE",2003,18691
"NR","PSY","DK",2003,788
"NR","PSY","EE",2003,181
"NR","PSY","ES",2003,2462
"NR","PSY","FR",2003,13765
"NR","PSY","IT",2003,10857
"NR","PSY","LT",2003,599
"NR","PSY","LU",2003,46
"NR","PSY","MK",2003,169
"NR","PSY","NL",2003,2635
"NR","PSY","NO",2003,834
"NR","PSY","PL",2003,2409
"NR","PSY","PT",2003,1000
"NR","PSY","RS",2003,1033
"NR","PSY","SE",2003,1773
"NR","PSY","UK",2003,9269
"NR","SPEC","AT",2003,16178
"NR","SPEC","BE",2003,16568
"NR","SPEC","BG",2003,22567
"NR","SPEC","DE",2003,203957
"NR","SPEC","DK",2003,7026
"NR","SPEC","EE",2003,2879
"NR","SPEC","FR",2003,104336
"NR","SPEC","HR",2003,4900
"NR","SPEC","IT",2003,157663
"NR","SPEC","LT",2003,8990
"NR","SPEC","MK",2003,2951
"NR","SPEC","NL",2003,22949
"NR","SPEC","NO",2003,6426
"NR","SPEC","PT",2003,18144
"NR","SPEC","RS",2003,15076
"NR","SPEC","SE",2003,16177
"NR","SPEC","TR",2003,64014
"NR","SPEC","UK",2003,89625
"NR","SURG","AT",2003,5841
"NR","SURG","BE",2003,4907
"NR","SURG","BG",2003,6040
"NR","SURG","DE",2003,74729
"NR","SURG","DK",2003,2513
"NR","SURG","EE",2003,866
"NR","SURG","ES",2003,24002
"NR","SURG","FR",2003,26395
"NR","SURG","HR",2003,1039
"NR","SURG","IT",2003,45925
"NR","SURG","LT",2003,2341
"NR","SURG","MK",2003,404
"NR","SURG","NL",2003,4472
"NR","SURG","NO",2003,1879
"NR","SURG","PT",2003,5384
"NR","SURG","RS",2003,3342
"NR","SURG","SE",2003,4746
"NR","SURG","UK",2003,35546
"NR","SURG_ANE","DE",2003,15429
"NR","SURG_ANE","RS",2003,751
"NR","SURG_ANE","SE",2003,1191
"NR","SURG_EME","DE",2003,0
"NR","SURG_EME","RS",2003,253
"NR","SURG_GEN","DE",2003,11757
"NR","SURG_GEN","RS",2003,970
"NR","SURG_GEN","SE",2003,1281
"NR","SURG_NEU","DE",2003,1184
"NR","SURG_NEU","RS",2003,83
"NR","SURG_NEU","SE",2003,100
"NR","SURG_OPH","DE",2003,6278
"NR","SURG_OPH","RS",2003,494
"NR","SURG_OPH","SE",2003,639
"NR","SURG_ORT","DE",2003,11174
"NR","SURG_ORT","RS",2003,390
"NR","SURG_ORT","SE",2003,952
"NR","SURG_PLA","DE",2003,538
"NR","SURG_PLA","RS",2003,103
"NR","SURG_PLA","SE",2003,114
"NR","SURG_THO","DE",2003,792
"NR","SURG_THO","RS",2003,28
"NR","SURG_THO","SE",2003,135
"NR","SURG_URO","DE",2003,5930
"NR","SURG_URO","RS",2003,270
"NR","SURG_URO","SE",2003,415
"NR","SURG_VAS","DE",2003,957
"NR","SURG_VAS","RS",2003,0
"P_HTHAB","GEN","AT",2003,141.45
"P_HTHAB","GEN","BE",2003,119.45
"P_HTHAB","GEN","BG",2003,71.52
"P_HTHAB","GEN","CH",2003,51.03
"P_HTHAB","GEN","DE",2003,88.07
"P_HTHAB","GEN","DK",2003,73.65
"P_HTHAB","GEN","EE",2003,95.28
"P_HTHAB","GEN","FR",2003,164.23
"P_HTHAB","GEN","HR",2003,70.12
"P_HTHAB","GEN","IT",2003,87.99
"P_HTHAB","GEN","LT",2003,67.73
"P_HTHAB","GEN","LU",2003,67.31
"P_HTHAB","GEN","MK",2003,73.86
"P_HTHAB","GEN","NL",2003,120.17
"P_HTHAB","GEN","NO",2003,69.62
"P_HTHAB","GEN","PT",2003,160.55
"P_HTHAB","GEN","RO",2003,62.51
"P_HTHAB","GEN","RS",2003,73.16
"P_HTHAB","GEN","SE",2003,56.53
"P_HTHAB","GEN","TR",2003,45.59
"P_HTHAB","GEN","UK",2003,69.82
"P_HTHAB","GEN_OTH","AT",2003,66.08
"P_HTHAB","GEN_OTH","BE",2003,0
"P_HTHAB","GEN_OTH","BG",2003,2.69
"P_HTHAB","GEN_OTH","DE",2003,15.33
"P_HTHAB","GEN_OTH","EE",2003,28.82
"P_HTHAB","GEN_OTH","IT",2003,5.79
"P_HTHAB","GEN_OTH","LT",2003,2.61
"P_HTHAB","GEN_OTH","NL",2003,56.19
"P_HTHAB","GEN_OTH","PT",2003,19.79
"P_HTHAB","GEN_OTH","RS",2003,10.43
"P_HTHAB","GEN_OTH","SE",2003,0
